15.963;24.098
16.106;23.04
16.558;24.05
16.058;22.705
15.796;20.674
15.7;21.581
15.485;20.079
15.39;20.246
15.414;19.032
15.27;17.819
15.557;21.676
15.461;22.417
15.676;23.4
15.796;23.448
16.701;23.713
16.034;23.497
16.082;20.388
16.249;20.936
16.654;18.889
16.582;19.103
17.082;20.055
17.034;20.65
16.654;20.579
16.415;21.963
16.415;21.724
16.463;22.441
16.582;23.689
18.509;24.315
16.796;22.944
17.106;20.365
17.772;19.365
18.01;19.484
18.628;19.817
18.889;20.579
18.057;21.7
17.748;21.915
17.344;22.92
17.177;23.304
17.344;23.232
17.701;23.545
17.582;24.05
18.129;20.913
18.39;20.269
18.414;19.365
18.247;19.484
18.224;20.484
18.461;22.106
18.414;22.178
18.224;22.896
18.224;23.761
18.2;24.171
18.366;24.026
18.675;23.521
17.938;23.232
17.677;21.581
17.962;19.841
17.344;19.746
17.463;20.007
17.32;20.913
17.653;22.465
17.32;22.896
17.51;22.489
17.867;22.681
17.915;23.785
18.461;23.136
17.463;23.088
17.463;21.915
16.392;20.77
15.939;19.318
16.32;19.389
16.677;20.579
16.725;22.633
17.153;23.521
17.344;23.328
17.701;23.208
17.962;23.905
18.343;23.472
17.249;23.761
16.32;21.581
16.225;20.507
16.463;19.865
15.843;18.889
16.725;19.103
16.368;19.698
16.368;20.77
16.582;22.082
16.796;22.178
17.082;22.417
17.772;22.274
18.414;22.465
16.654;22.274
16.677;20.674
17.296;18.794
16.392;19.318
16.272;18.794
16.677;18.937
16.511;20.841
16.701;22.13
16.963;22.753
16.987;22.896
17.153;22.992
17.724;23.04
17.011;23.208
17.225;20.603
17.51;20.412
17.891;19.127
18.081;18.913
18.129;18.889
17.558;21.366
17.843;21.461
17.724;21.151
17.724;22.441
17.772;22.824
18.081;22.633
17.867;23.232
17.843;21.27
18.675;20.341
18.081;19.627
17.558;19.46
18.366;19.151
17.605;20.15
18.271;21.628
18.081;21.939
18.105;22.8
18.247;22.681
18.247;22.657
18.414;23.569
18.366;23.304
18.628;20.746
19.341;20.936
20.103;19.698
19.984;19.698
19.627;20.174
19.294;21.628
18.985;22.393
18.889;22.417
18.842;21.772
18.889;22.585
19.08;22.92
18.794;22.992
20.007;21.246
20.46;20.222
20.698;21.056
21.103;20.674
21.032;20.531
20.817;21.485
20.841;21.795
20.269;22.561
20.15;22.082
20.031;22.561
20.555;22.585
21.032;23.232
20.65;22.345
21.008;21.485
21.413;20.936
21.127;21.079
21.413;20.96
21.223;22.13
20.96;22.872
20.46;22.896
20.507;22.848
20.674;23.04
20.198;22.896
20.936;23.16
20.317;23.472
21.246;21.724
21.127;21.127
21.103;21.199
20.865;21.39
20.913;21.008
21.127;21.819
21.199;22.345
21.223;22.011
21.246;22.585
21.223;22.92
21.318;23.16
21.27;23.016
21.318;22.513
21.366;21.7
21.557;21.628
21.939;21.366
21.867;21.366
21.724;22.441
21.604;23.16
21.294;22.848
21.485;23.4
21.604;23.232
21.628;23.328
21.581;23.256
21.557;22.609
21.795;21.724
22.369;21.676
21.963;21.724
21.223;21.795
21.724;21.461
22.13;22.441
21.987;22.537
22.011;22.585
21.987;23.04
21.939;23.016
21.963;23.328
21.987;22.992
22.13;22.705
21.533;22.011
21.485;22.345
21.987;21.867
22.034;22.345
22.226;22.489
21.867;22.8
21.819;23.088
22.154;23.352
22.106;23.617
22.154;23.641
22.011;23.424
22.13;22.848
21.939;22.178
22.034;22.25
21.963;22.178
22.13;22.154
22.25;22.369
22.106;22.968
22.202;22.417
22.226;23.016
22.154;22.944
22.154;23.4
22.13;23.328
22.13;23.064
21.915;22.729
21.891;22.417
21.772;22.681
21.557;22.561
22.13;23.064
22.154;23.4
22.154;23.497
22.154;23.689
22.274;23.761
22.011;23.737
22.25;23.881
21.056;23.497
18.985;23.04
19.27;23.04
17.962;22.633
18.343;22.369
18.319;22.824
19.698;23.448
20.913;23.256
20.317;23.4
17.724;23.4
17.962;23.16
18.985;23.256
19.603;23.809
17.701;24.05
17.439;22.753
16.987;22.274
17.32;22.8
18.343;23.28
18.366;23.208
18.889;23.689
20.984;23.905
17.891;23.93
17.296;23.978
17.701;23.472
19.08;23.785
16.844;23.785
15.986;23.424
15.891;22.321
15.963;22.226
16.606;22.274
17.463;23.593
17.153;23.905
18.818;23.713
16.487;23.857
16.296;22.992
16.368;23.232
17.201;24.002
16.153;24.291
15.605;23.665
15.748;23.472
15.819;23.761
16.129;23.448
17.772;23.978
17.439;24.171
18.461;24.315
16.177;24.388
15.843;24.098
16.034;23.472
16.368;23.016
16.344;24.122
15.796;24.339
16.463;22.944
18.176;23.184
18.533;22.011
18.913;22.992
19.008;23.304
17.034;23.184
17.748;23.833
17.32;23.713
17.391;23.04
18.057;22.537
18.343;23.569
16.63;23.713
16.558;23.641
17.058;22.896
17.439;22.609
18.366;22.8
18.057;22.8
18.461;23.112
19.555;23.328
17.463;23.352
17.296;23.521
17.153;23.28
19.413;23.184
18.557;23.256
16.82;23.665
17.796;23.04
18.557;22.489
18.913;21.819
19.199;22.681
18.913;22.226
18.771;22.298
18.604;22.896
18.604;22.824
19.032;22.824
19.103;23.689
20.746;23.304
17.653;23.424
18.152;23.857
18.438;22.369
19.151;22.681
19.555;22.13
19.27;22.274
19.841;22.513
19.698;22.992
18.794;23.328
20.198;23.448
21.39;23.665
21.056;23.641
18.057;23.905
18.081;23.521
18.723;22.345
19.46;22.393
19.96;21.652
20.174;22.513
19.674;22.609
19.555;22.681
19.936;23.184
18.319;23.424
19.318;23.665
18.081;23.04
19.175;22.896
18.247;23.954
18.842;22.681
19.08;21.127
19.579;22.202
20.031;22.8
19.674;22.034
19.008;22.705
18.675;23.088
18.961;23.424
18.889;23.569
18.866;23.881
20.365;23.93
19.032;23.689
19.27;23.617
19.246;22.729
19.627;22.537
19.936;21.843
19.841;22.154
19.865;22.537
19.865;22.537
19.413;23.208
19.294;23.04
19.151;23.4
19.151;23.424
20.126;24.05
19.222;23.304
19.579;22.082
19.555;21.867
19.936;22.441
20.246;21.294
19.888;21.39
20.15;22.058
19.77;22.489
19.651;22.298
19.603;22.609
19.651;23.497
20.174;23.424
19.984;23.376
19.698;23.208
20.126;21.795
19.579;21.628
19.508;21.581
20.031;21.963
19.865;21.748
19.722;22.633
19.96;23.28
19.984;22.848
20.079;23.184
20.055;23.857
20.412;23.569
20.031;23.497
20.007;22.106
19.936;22.489
19.817;21.127
19.793;21.509
20.126;21.628
20.031;21.676
20.246;21.987
20.412;22.537
20.246;23.376
20.531;23.304
20.269;23.328
19.96;23.448
18.604;22.705
19.222;22.082
18.818;21.939
18.319;21.342
18.224;20.746
18.343;22.274
19.008;23.232
19.436;22.968
19.413;23.857
19.746;23.857
20.341;23.978
19.389;23.593
19.103;23.881
18.937;23.064
18.343;21.461
17.629;21.079
17.653;20.96
18.461;21.533
18.057;22.321
19.341;22.13
18.866;22.8
19.555;23.689
19.77;23.497
19.508;23.448
17.368;23.304
16.487;22.441
16.32;21.652
16.725;21.509
15.867;20.484
16.534;21.413
16.558;22.896
16.654;23.545
17.082;22.705
17.391;23.28
18.652;23.521
19.96;23.521
17.843;23.761
17.153;22.776
16.415;22.011
16.725;20.031
16.129;19.817
16.677;19.698
16.582;19.96
16.392;21.413
16.63;22.513
16.844;23.521
17.629;23.328
19.199;23.184
17.296;23.737
16.487;22.992
16.177;21.604
16.534;20.15
15.939;18.985
15.7;19.222
15.891;19.912
15.939;22.753
16.272;22.896
16.582;21.987
17.272;23.16
17.724;23.328
16.796;23.472
16.796;23.04
16.511;22.058
16.368;19.912
16.463;19.127
15.676;18.438
16.749;18.129
15.939;22.154
16.415;22.609
16.368;22.345
16.868;23.136
17.32;23.328
19.103;23.232
16.701;23.448
16.511;21.294
15.461;20.341
15.533;19.222
15.366;18.295
16.249;19.056
15.939;22.011
16.058;22.345
15.915;22.776
16.225;23.472
16.796;22.968
17.867;23.593
16.296;23.352
16.368;21.366
15.915;20.484
15.796;20.15
16.272;18.129
15.7;17.177
16.082;17.915
16.034;20.055
16.368;20.674
16.368;22.178
16.558;22.896
16.606;22.393
16.939;23.16
16.487;23.328
16.463;20.293
16.487;19.151
16.915;19.46
15.748;18.057
16.058;19.722
16.296;20.913
16.534;20.984
16.63;22.393
16.844;22.896
16.844;22.729
18.557;23.112
16.654;23.304
16.701;21.103
16.439;19.532
16.225;18.485
16.344;18.081
16.392;17.701
16.249;19.103
16.439;21.27
16.439;22.369
16.463;21.056
16.63;22.633
16.82;21.891
18.39;23.088
16.415;20.984
16.892;19.389
16.249;18.794
16.034;17.463
17.177;18.628
16.272;20.603
16.63;21.318
16.701;20.674
16.749;22.465
16.844;21.7
16.915;22.537
17.225;22.896
16.773;22.226
16.987;20.674
17.32;19.08
17.272;18.557
17.701;17.796
18.129;18.224
17.819;19.817
17.534;20.746
17.558;21.151
17.605;21.7
17.534;21.748
17.605;22.106
19.056;22.082
17.677;21.963
17.629;19.841
17.772;18.961
17.272;18.985
17.891;20.222
17.629;21.056
17.819;21.294
17.748;21.557
17.843;22.465
17.819;21.748
17.748;22.824
18.057;23.569
17.819;22.896
17.772;20.555
17.058;19.603
17.677;19.246
16.987;18.818
17.249;19.199
17.368;21.509
17.296;21.008
18.129;22.25
17.748;23.448
17.891;22.992
17.986;22.776
17.463;22.8
16.63;21.008
16.582;19.318
16.106;19.508
17.51;19.08
16.677;22.441
16.558;21.987
17.368;21.939
17.748;22.609
18.152;23.448
17.582;22.753
17.724;22.992
17.772;22.872
16.082;20.936
16.558;20.007
16.844;19.08
16.272;18.224
16.654;18.652
16.392;21.175
16.463;20.555
16.677;19.984
16.606;21.079
16.344;20.293
16.558;21.461
16.511;21.604
17.368;20.841
16.487;21.032
16.606;19.103
16.749;18.913
17.058;20.555
16.82;20.293
16.892;20.579
16.915;21.056
18.414;21.342
16.987;22.513
16.963;22.13
16.868;21.724
17.13;21.963
16.796;21.7
17.32;19.508
16.939;19.318
16.368;18.247
16.725;19.199
16.558;21.366
16.963;21.437
17.368;20.698
16.844;20.96
17.034;20.484
16.868;21.079
16.915;21.795
17.843;21.987
16.963;21.008
17.082;19.508
18.295;20.174
17.296;20.388
17.415;21.294
17.415;21.485
18.319;20.984
17.486;22.202
17.796;21.867
17.177;21.676
17.249;22.202
17.534;22.034
17.225;22.178
18.224;19.841
19.032;19.341
19.151;19.746
18.794;20.341
18.509;21.151
18.889;21.008
18.557;21.151
19.008;21.079
18.129;20.817
18.247;21.795
17.772;22.011
18.889;21.604
18.985;22.082
19.484;20.103
19.08;20.841
18.58;20.841
19.08;21.032
19.199;21.557
18.842;21.509
18.889;21.533
19.508;22.178
17.962;22.465
18.295;21.987
18.675;23.16
18.105;22.441
18.818;21.342
18.628;19.96
18.699;20.531
19.056;21.413
18.985;21.127
18.913;22.25
18.01;21.676
18.985;21.246
18.652;21.509
18.58;22.968
18.485;21.963
19.555;22.465
18.604;22.417
18.2;21.485
18.247;21.342
17.986;21.199
18.58;20.936
19.175;21.199
18.343;21.437
18.438;21.748
18.628;21.843
18.866;21.963
18.58;22.537
18.699;22.8
17.748;22.896
16.725;21.795
16.654;20.388
16.392;21.103
16.415;20.341
16.868;21.318
16.082;21.032
15.939;21.294
16.201;20.436
17.653;21.7
17.344;22.633
17.51;23.4
18.461;23.232
16.177;22.561
15.915;20.889
15.986;21.413
15.772;20.46
15.915;20.984
15.867;20.484
16.868;21.604
16.939;21.366
18.081;22.729
17.272;22.753
16.82;23.112
18.343;22.8
16.225;23.448
15.629;20.484
15.509;21.915
15.438;20.293
15.27;20.341
15.414;20.079
15.414;20.793
15.318;21.557
15.414;21.7
15.461;22.633
16.034;22.872
16.225;22.417
16.129;22.513
15.366;22.202
15.318;20.555
15.008;19.912
15.079;19.222
15.151;19.722
15.055;19.96
15.867;20.65
16.939;20.293
16.058;22.011
15.605;23.016
15.843;22.657
18.01;22.92
15.39;22.992
15.652;19.984
15.031;20.15
14.912;19.175
15.127;19.413
15.151;18.747
15.199;19.555
15.175;21.079
15.915;20.746
15.605;21.891
15.629;22.369
15.963;22.609
15.629;22.154
15.557;20.46
15.39;20.841
15.127;17.582
15.055;NaN
15.509;18.675
15.581;19.912
15.318;20.65
15.557;23.809
15.509;22.202
15.605;22.345
15.7;21.915
16.487;22.585
15.414;20.865
15.533;19.199
15.414;18.889
15.294;17.986
16.082;18.842
15.652;20.65
15.605;20.936
15.748;20.984
15.748;22.058
15.7;22.537
15.772;23.208
16.272;23.809
15.796;23.497
15.867;19.413
15.915;20.436
15.963;17.439
15.891;18.485
16.225;17.368
15.796;18.652
15.748;20.984
15.915;21.294
16.082;21.867
16.058;21.7
16.106;22.441
16.677;22.513
16.082;22.082
16.177;18.842
16.177;18.105
16.344;17.891
16.868;18.461
16.344;21.056
16.368;21.199
16.296;21.581
16.344;21.652
16.415;21.819
16.558;22.609
18.295;22.992
16.439;22.753
16.725;19.912
16.868;19.151
17.13;17.629
17.272;17.915
17.32;18.509
17.177;20.77
17.106;20.579
17.13;21.604
17.082;21.724
17.011;21.843
17.13;22.513
17.011;21.676
17.32;20.079
17.439;19.698
17.605;18.771
17.605;19.318
17.796;18.842
17.701;20.507
17.51;20.627
17.32;21.032
17.296;21.032
17.177;22.082
17.32;21.772
17.724;21.676
17.415;21.079
18.224;20.555
17.938;18.224
18.081;18.366
18.319;18.557
18.39;18.343
18.438;20.46
18.438;21.056
18.224;22.417
18.271;21.27
18.604;22.034
18.889;21.939
18.176;21.509
18.485;20.365
18.343;19.865
18.485;18.509
18.747;18.699
18.485;20.913
18.675;21.342
18.58;21.437
18.39;22.513
18.295;23.472
18.271;23.569
18.58;23.617
18.39;22.609
18.913;22.393
18.771;21.032
18.699;20.103
18.699;19.603
18.343;19.508
18.557;21.175
18.771;21.628
18.723;21.7
18.961;22.657
19.555;22.25
18.937;22.489
19.056;22.561
18.699;21.939
18.224;20.365
18.247;20.365
18.414;19.222
17.962;20.15
18.247;21.795
18.438;22.369
18.58;22.369
18.771;22.034
18.985;22.345
19.151;23.328
18.913;23.569
18.604;22.681
17.938;21.342
17.534;20.674
17.724;19.984
16.987;19.698
17.986;19.817
17.368;22.058
17.701;22.537
18.105;21.843
19.175;22.178
18.2;22.968
18.01;22.417
17.034;21.032
16.749;21.127
16.082;19.96
15.891;19.722
15.796;19.175
16.63;20.531
16.963;21.628
17.201;22.393
17.153;22.657
18.295;23.497
17.296;22.657
17.082;22.441
17.344;22.058
16.225;22.513
16.701;20.746
16.677;20.436
16.106;19.555
16.082;19.127
16.654;20.936
16.892;22.226
16.939;21.915
18.414;22.393
16.796;23.064
17.13;22.202
16.773;20.841
16.439;21.151
16.487;20.674
16.272;18.937
15.867;19.151
16.082;20.007
16.177;20.365
16.272;21.056
16.534;22.657
16.677;22.441
17.915;22.178
16.511;23.112
16.558;22.729
16.368;21.366
15.772;21.581
16.058;19.698
16.034;19.579
15.724;18.58
16.749;19.294
15.963;22.417
15.986;21.772
16.749;22.968
16.868;23.232
16.344;22.561
16.201;21.604
15.963;19.96
15.605;20.65
15.724;20.46
15.796;19.032
15.39;18.961
16.106;18.937
15.652;20.531
15.605;22.034
16.058;21.891
16.915;21.533
16.106;22.585
16.153;21.127
16.106;21.103
15.7;21.581
15.724;21.724
15.676;19.27
15.533;18.747
15.27;19.27
15.7;19.793
15.557;20.555
16.344;22.776
16.987;22.034
15.867;22.776
15.724;20.913
15.772;20.317
15.796;20.722
15.461;20.555
15.509;19.341
15.318;18.675
15.27;18.723
15.963;20.317
15.485;22.561
15.652;20.603
15.796;21.461
16.392;22.561
15.939;21.843
15.796;20.77
15.796;20.865
15.509;20.65
15.748;20.269
15.438;17.986
15.581;18.271
16.01;19.175
15.629;20.198
15.676;19.603
16.582;21.604
16.058;22.13
15.891;20.388
15.796;20.531
15.796;20.293
15.796;20.317
15.461;20.198
15.676;19.793
15.652;19.127
15.676;19.627
15.843;20.007
15.652;21.103
15.796;21.39
15.867;22.011
16.034;21.175
16.177;20.889
16.701;20.603
16.225;21.056
15.605;20.65
15.724;19.579
16.01;19.651
16.392;18.747
16.344;18.723
16.201;18.889
16.677;21.151
16.32;22.13
16.225;22.082
16.153;20.436
16.034;21.604
15.891;21.294
15.939;20.77
15.748;19.46
16.01;19.365
15.891;19.341
17.106;18.723
16.129;20.15
16.01;19.698
16.01;19.484
15.986;19.722
15.939;20.031
15.915;19.817
15.867;20.388
16.701;20.674
15.915;19.746
16.082;18.889
17.653;19.484
18.01;19.246
16.32;18.176
17.011;19.96
16.415;20.412
16.272;21.127
16.32;20.96
16.201;21.557
16.272;21.963
17.13;21.581
16.296;20.841
16.511;20.198
17.296;18.961
17.51;20.007
17.344;20.174
17.249;19.984
17.582;20.436
16.654;21.008
16.868;21.032
16.773;21.437
16.534;22.489
16.987;22.369
17.962;22.274
16.654;22.082
17.463;20.817
18.224;20.269
19.532;20.388
18.39;20.603
17.986;21.175
18.105;21.223
17.177;22.154
18.39;22.058
18.176;22.92
17.391;22.417
18.224;22.609
17.272;21.413
17.891;21.39
19.127;21.413
19.984;20.936
19.318;21.437
19.508;21.437
19.341;21.939
17.819;22.082
17.724;22.321
18.723;22.992
18.081;23.424
18.794;23.016
20.126;23.064
18.152;23.16
19.056;22.034
19.056;21.7
20.15;21.199
20.222;21.7
19.246;21.772
19.579;22.298
18.39;23.593
18.129;23.376
18.343;23.208
18.913;23.256
19.793;23.905
18.913;23.857
19.722;22.154
19.888;22.178
20.722;22.082
20.865;21.724
20.365;21.676
20.746;22.202
19.27;22.92
18.794;22.824
19.222;23.737
19.77;23.545
20.913;24.002
21.652;24.05
20.031;23.785
19.817;22.753
19.651;22.489
19.722;22.417
19.484;22.011
20.46;22.633
19.817;23.04
19.912;24.002
19.674;23.93
19.413;23.376
19.698;24.171
20.317;24.026
19.413;23.28
19.318;22.274
19.817;22.058
19.246;20.77
19.413;21.175
19.413;21.103
19.436;21.891
19.127;23.424
19.436;23.737
19.603;23.833
19.793;23.713
20.031;23.978
20.841;24.315
19.127;23.184
19.318;21.891
19.389;21.246
19.603;22.25
20.46;21.366
20.103;22.154
19.817;22.681
19.984;23.208
20.126;23.472
20.317;23.833
20.46;23.593
21.294;23.761
19.365;23.689
19.246;22.345
20.15;21.199
18.961;21.437
19.603;21.963
19.674;21.795
19.579;21.963
19.579;22.513
19.912;23.569
20.174;24.098
20.317;24.195
20.841;23.689
19.936;24.581
19.841;22.992
20.079;22.058
19.888;21.963
20.484;21.461
20.627;21.7
20.412;22.202
20.746;23.16
20.412;23.232
20.722;23.737
20.865;24.146
21.342;23.978
21.103;23.665
20.126;23.376
19.532;22.92
20.15;21.939
19.222;21.748
19.579;21.509
19.96;21.604
19.603;22.968
19.865;23.833
19.746;24.944
20.365;24.171
20.484;24.219
21.413;24.291
20.198;24.339
19.912;22.753
19.888;22.178
20.031;21.7
20.341;21.939
21.27;22.441
20.531;24.726
20.817;23.809
20.507;25.404
20.555;25.137
20.627;24.895
21.557;25.21
20.603;25.307
20.412;23.328
20.079;23.232
19.389;22.154
18.557;21.795
19.484;21.676
19.365;22.321
19.318;23.785
19.865;23.954
19.96;24.508
20.531;24.871
20.746;24.339
21.652;24.508
19.341;24.412
19.865;23.136
20.126;22.609
19.246;22.896
20.317;21.891
19.817;22.657
19.96;24.05
20.222;23.785
20.293;24.363
20.627;24.968
20.793;25.21
21.27;24.171
20.222;24.605
20.793;23.545
20.388;22.321
19.746;22.274
18.771;21.604
20.126;21.366
19.651;22.345
19.96;24.074
20.436;23.617
20.412;23.689
20.365;24.847
20.817;24.412
20.984;24.605
19.984;23.376
21.318;22.609
22.537;21.819
23.4;21.795
22.92;22.705
22.465;22.968
21.819;23.064
21.175;23.232
21.557;23.833
21.509;23.978
21.437;24.581
22.369;24.895
21.939;24.026
22.489;22.92
23.184;22.776
22.441;22.92
21.581;22.729
21.819;22.848
21.294;23.665
22.369;24.122
22.274;23.689
22.465;23.713
22.441;24.171
22.513;23.978
22.92;24.339
21.533;23.809
22.393;23.328
22.968;23.04
22.968;22.753
22.968;23.376
22.753;24.074
22.393;24.968
22.298;24.895
22.106;24.581
22.465;24.098
22.537;24.484
22.705;24.581
22.609;24.339
23.16;23.16
23.304;23.256
23.376;23.208
23.208;23.256
23.184;22.944
23.208;23.761
23.112;23.617
23.088;23.665
23.04;23.617
23.04;24.171
22.92;24.098
23.112;24.171
23.04;23.857
23.593;23.448
23.809;23.472
23.641;23.424
23.665;23.256
23.328;23.954
23.304;24.195
23.112;24.412
23.064;24.629
23.016;24.557
23.064;24.944
23.016;24.968
23.545;24.484
23.954;23.857
24.074;23.545
23.954;23.569
23.857;23.737
23.785;23.737
23.833;24.267
23.761;24.267
23.665;24.074
23.665;24.653
23.713;25.016
23.665;24.871
23.737;24.702
23.737;24.677
24.098;24.05
24.195;24.171
24.171;24.243
24.05;24.315
24.002;24.823
23.809;24.968
23.905;25.089
23.737;25.065
23.689;25.283
23.689;25.453
23.737;25.623
24.122;25.04
23.93;24.46
24.074;24.098
23.905;24.291
23.761;24.267
23.881;25.04
24.002;24.823
23.954;24.774
23.641;24.677
23.593;24.895
23.569;25.137
23.809;25.258
23.208;25.331
23.328;25.089
23.16;24.363
22.776;24.75
23.04;24.919
23.16;25.016
23.28;25.162
23.761;25.477
23.905;25.283
22.8;25.331
23.4;25.355
23.472;25.671
23.905;25.963
21.939;25.477
23.04;24.968
22.154;24.291
22.633;24.267
22.321;24.847
22.824;25.234
23.088;25.355
21.581;25.525
21.819;25.162
22.25;24.412
21.939;25.453
22.92;25.623
21.533;25.671
20.507;25.162
20.15;24.581
20.15;24.508
20.817;25.089
21.008;25.307
21.7;25.598
21.963;25.695
19.77;25.598
20.484;25.331
21.366;24.968
21.963;25.525
22.8;26.134
19.746;26.036
21.032;24.05
20.936;24.146
21.891;24.026
21.581;25.089
21.461;25.21
21.413;25.21
21.079;24.968
21.318;23.617
21.748;24.944
21.103;25.113
21.987;25.671
20.841;25.841
20.269;24.605
20.555;24.484
20.674;25.137
21.413;24.291
20.531;24.653
21.7;25.55
20.031;25.817
19.77;24.629
21.294;25.162
20.388;25.016
20.913;25.574
22.633;25.841
20.031;26.207
20.889;23.497
22.226;24.581
22.034;23.978
23.809;24.098
22.657;24.243
21.294;24.702
21.772;24.436
21.223;24.508
21.509;25.477
20.746;25.113
21.39;25.647
21.223;26.012
21.509;25.428
21.413;23.809
21.581;24.629
21.246;24.219
21.867;24.436
21.652;24.629
21.437;25.428
21.485;25.72
21.939;25.671
21.557;26.475
21.27;25.89
23.16;26.329
20.46;26.622
20.46;24.315
20.96;24.944
22.321;24.098
21.915;24.508
21.939;24.315
21.461;25.137
21.39;25.307
21.294;25.016
21.413;25.963
21.199;26.329
21.223;26.573
21.461;25.939
21.437;25.113
20.865;24.46
21.246;23.857
21.294;24.629
20.722;25.258
21.437;25.089
21.366;25.016
21.246;24.847
21.175;25.914
21.437;26.134
21.509;26.402
21.724;26.524
20.388;25.04
20.174;24.243
20.031;24.944
20.46;24.46
20.246;24.968
20.722;24.702
21.246;25.258
20.603;25.453
21.079;25.744
20.841;25.817
21.437;26.085
21.318;26.549
20.817;25.963
21.056;24.195
20.603;24.653
21.223;23.737
21.485;23.569
21.461;24.339
21.772;24.702
21.413;25.355
21.175;26.549
21.199;26.012
21.485;26.134
22.321;26.378
21.366;26.818
21.294;24.484
20.936;24.508
21.032;24.195
20.96;24.629
20.269;24.847
22.034;24.919
20.817;25.623
21.581;24.968
21.557;25.234
21.557;26.867
21.795;26.426
21.939;25.841
19.888;26.451
20.913;24.823
22.657;24.968
22.896;24.05
23.497;23.881
22.25;25.065
22.513;24.798
22.537;26.207
21.7;26.451
21.724;26.061
22.011;26.622
22.537;26.207
21.724;26.451
22.944;24.726
23.617;24.871
23.328;24.605
24.847;24.871
23.569;25.258
23.978;25.38
23.064;25.404
22.968;25.671
22.992;25.89
22.992;25.817
23.28;26.012
23.689;26.085
23.352;26.109
24.629;25.525
25.283;23.761
25.89;24.919
25.162;25.647
25.647;25.598
25.016;25.453
24.871;25.283
24.436;25.963
24.557;26.646
24.412;26.598
25.258;26.28
24.823;26.426
25.355;25.841
25.355;25.72
25.453;25.234
25.768;25.453
25.574;25.744
25.574;26.182
25.258;26.158
24.847;25.914
25.016;26.573
25.186;26.916
25.113;26.842
25.089;26.916
25.453;26.256
25.623;25.939
25.841;25.793
26.036;25.817
26.5;25.914
26.109;25.866
26.134;27.186
25.987;27.014
25.939;26.671
25.89;26.94
25.89;27.21
25.963;26.622
25.963;26.744
26.134;26.109
26.109;26.134
26.012;25.866
26.524;26.28
26.207;26.426
26.158;26.891
26.012;27.284
25.987;27.284
25.89;27.628
25.89;27.063
26.012;27.284
25.939;26.744
26.378;26.573
26.036;26.231
25.89;26.256
25.72;26.28
25.914;26.353
25.695;26.475
25.768;26.573
25.914;26.598
26.012;26.916
26.134;27.087
26.134;26.94
26.036;27.014
25.817;26.72
25.793;26.451
25.744;26.598
25.744;26.207
25.72;26.304
25.817;26.524
25.817;27.161
25.866;27.21
26.012;27.53
26.134;27.358
26.134;27.358
26.182;27.014
26.158;27.259
26.134;26.671
25.525;26.524
25.162;26.426
24.798;26.329
25.113;26.304
25.137;26.744
25.525;26.842
25.744;26.695
26.061;27.112
26.085;26.94
25.38;26.891
23.809;26.989
23.256;26.671
23.256;26.671
21.819;26.036
23.785;25.939
23.665;26.769
23.232;26.867
23.641;27.21
23.857;27.456
